
"28485632","28485887","610183"
"28485888","28486015","387849"
"28486016","28487679","610183"
"28487680","28488703","17"
"28488704","28488959","433396"
"28488960","28489215","427746"
"28489216","28489471","17"
"28489472","28489727","423147"
"28489728","28490751","423367"
"28490752","28491775","411238"
"28491776","28492799","411239"
"28492800","28493055","650092"
"28493056","28493823","17"
"28493824","28495871","411239"
"28495872","28496895","423216"
"28496896","28497407","423212"
"28497408","28497919","423365"
"28497920","28498175","411239"
"28498176","28498431","427691"
"28498432","28499455","411239"
"28499456","28499967","204204"
"28499968","28500991","17"
"28500992","28501503","780449"
"28501504","28502015","17"
"28502016","28502527","648609"
"28502528","28503039","429473"
"28503040","28503551","17"
"28503552","28504063","423191"
"28504064","28505087","411238"
"28505088","28506111","17"
"28506112","28506879","664441"
"28506880","28507135","384787"
"28507136","28507647","204204"
"28507648","28508159","423212"
"28508160","28540927","17"
"28540928","28541035","209"
"28541036","28541039","29727"
"28541040","28541143","209"
"28541144","28541147","517202"
"28541148","28541151","177456"
"28541152","28541167","209"
"28541168","28541175","515697"
"28541176","28541763","209"
"28541764","28541767","904282"
"28541768","28541783","209"
"28541784","28541791","904282"
"28541792","28541815","209"
"28541816","28541819","663851"
"28541820","28541963","209"
"28541964","28541967","663851"
"28541968","28541983","209"
"28541984","28541987","111734"
"28541988","28541995","209"
"28541996","28541999","459642"
"28542000","28542007","209"
"28542008","28542011","904299"
"28542012","28542015","209"
"28542016","28542047","663961"
"28542048","28542075","209"
"28542076","28542079","376719"
"28542080","28542091","209"
"28542092","28542095","459642"
"28542096","28542151","209"
"28542152","28542159","459642"
"28542160","28542239","209"
"28542240","28542243","29727"
"28542244","28542279","209"
"28542280","28542283","459642"
"28542284","28542355","209"
"28542356","28542359","449877"
"28542360","28542367","209"
"28542368","28542371","517202"
"28542372","28542375","209"
"28542376","28542379","450745"
"28542380","28542423","209"
"28542424","28542427","908073"
"28542428","28542471","209"
"28542472","28542475","459642"
"28542476","28542491","209"
"28542492","28542495","663961"
"28542496","28542559","209"
"28542560","28542575","104088"
"28542576","28542587","209"
"28542588","28542591","108362"
"28542592","28542651","209"
"28542652","28542655","904282"
"28542656","28542819","209"
"28542820","28542823","663960"
"28542824","28542903","209"
"28542904","28542907","663961"
"28542908","28542927","209"
"28542928","28542931","452426"
"28542932","28542971","209"
"28542972","28542975","192121"
"28542976","28542991","105895"
"28542992","28543076","209"
"28543077","28543078","568208"
"28543079","28543103","209"
"28543104","28543119","452426"
"28543120","28543143","209"
"28543144","28543147","495734"
"28543148","28543151","209"
"28543152","28543159","108360"
"28543160","28543191","209"
"28543192","28543195","517202"
"28543196","28543203","199995"
"28543204","28543215","209"
"28543216","28543223","104088"
"28543224","28543499","209"
"28543500","28543503","233996"
"28543504","28543527","209"
"28543528","28543531","125428"
"28543532","28543591","209"
"28543592","28543595","177576"
"28543596","28543711","209"
"28543712","28543719","105970"
"28543720","28543767","209"
"28543768","28543771","663988"
"28543772","28543871","209"
"28543872","28543887","460317"
"28543888","28543903","209"
"28543904","28543907","459642"
"28543908","28544095","209"
"28544096","28544099","905310"
"28544100","28544111","209"
"28544112","28544119","905368"
"28544120","28544371","209"
"28544372","28544375","199995"
"28544376","28544379","209"
"28544380","28544383","459642"
"28544384","28544395","209"
"28544396","28544399","104486"
"28544400","28544427","209"
"28544428","28544431","104486"
"28544432","28544435","29727"
"28544436","28544511","209"
"28544512","28544519","459327"
"28544520","28544527","663988"
"28544528","28544535","495734"
"28544536","28544543","663960"
"28544544","28544551","152362"
"28544552","28544559","125428"
"28544560","28544567","460329"
"28544568","28544575","449873"
"28544576","28544591","152362"
"28544592","28544599","450745"
"28544600","28544607","111734"
"28544608","28544615","450745"
"28544616","28544623","108362"
"28544624","28544631","449877"
"28544632","28544639","209"
"28544640","28544647","376719"
"28544648","28544655","209"
"28544656","28544663","108359"
"28544664","28544671","452426"
"28544672","28544679","905368"
"28544680","28544687","663961"
"28544688","28544695","460317"
"28544696","28544703","663851"
"28544704","28544711","124614"
"28544712","28544719","567209"
"28544720","28544723","152362"
"28544724","28544739","209"
"28544740","28544743","452426"
"28544744","28544751","905368"
"28544752","28544827","209"
"28544828","28544831","523835"
"28544832","28545107","209"
"28545108","28545111","108363"
"28545112","28545143","209"
"28545144","28545147","904261"
"28545148","28545575","209"
"28545576","28545579","104088"
"28545580","28545647","209"
"28545648","28545651","104088"
"28545652","28545868","209"
"28545869","28545870","663990"
"28545871","28546059","209"
"28546060","28546063","462195"
"28546064","28546155","209"
"28546156","28546159","452402"
"28546160","28546167","209"
"28546168","28546171","452402"
"28546172","28546183","209"
"28546184","28546187","452402"
"28546188","28546203","209"
"28546204","28546207","523835"
"28546208","28546215","209"
"28546216","28546223","523835"
"28546224","28546247","209"
"28546248","28546251","523835"
"28546252","28546259","209"
"28546260","28546263","523835"
"28546264","28546267","452402"
"28546268","28546271","523835"
"28546272","28546275","209"
"28546276","28546279","523835"
"28546280","28546295","209"
"28546296","28546299","462195"
"28546300","28546339","209"
"28546340","28546343","442814"
"28546344","28546347","209"
"28546348","28546351","152362"
"28546352","28546355","209"
"28546356","28546359","180056"
"28546360","28546367","209"
"28546368","28546371","551909"
"28546372","28546399","209"
"28546400","28546403","515697"
"28546404","28546407","209"
"28546408","28546411","192121"
"28546412","28546567","209"
"28546568","28546571","450745"
"28546572","28546583","209"
"28546584","28546587","108359"
"28546588","28546599","209"
"28546600","28546603","124614"
"28546604","28546611","209"
"28546612","28546615","29727"
"28546616","28546619","108359"
"28546620","28546623","209"
"28546624","28546627","29727"
"28546628","28546631","209"
"28546632","28546635","29727"
"28546636","28546639","209"
"28546640","28546643","663960"
"28546644","28546667","209"
"28546668","28546671","458801"
"28546672","28546675","450745"
"28546676","28546691","209"
"28546692","28546695","449862"
"28546696","28546699","209"
"28546700","28546703","108359"
"28546704","28546707","450745"
"28546708","28546727","209"
"28546728","28546735","458801"
"28546736","28546739","209"
"28546740","28546743","29727"
"28546744","28546763","209"
"28546764","28546767","458801"
"28546768","28546771","209"
"28546772","28546775","450745"
"28546776","28546795","209"
"28546796","28546799","450745"
"28546800","28546855","209"
"28546856","28546859","449877"
"28546860","28546863","104486"
"28546864","28546887","209"
"28546888","28546891","449877"
"28546892","28546907","209"
"28546908","28546911","452423"
"28546912","28546923","209"
"28546924","28546927","452426"
"28546928","28546931","209"
"28546932","28546935","449877"
"28546936","28546939","209"
"28546940","28546943","449877"
"28546944","28546975","209"
"28546976","28546979","449877"
"28546980","28547023","209"
"28547024","28547027","449877"
"28547028","28547031","452423"
"28547032","28547035","104486"
"28547036","28547039","452423"
"28547040","28547091","209"
"28547092","28547095","663988"
"28547096","28547127","209"
"28547128","28547131","517202"
"28547132","28547163","209"
"28547164","28547171","663961"
"28547172","28547179","209"
"28547180","28547183","663988"
"28547184","28547191","209"
"28547192","28547195","663988"
"28547196","28547203","209"
"28547204","28547207","663988"
"28547208","28547219","209"
"28547220","28547223","663988"
"28547224","28547247","209"
"28547248","28547251","177456"
"28547252","28547259","209"
"28547260","28547263","663961"
"28547264","28547275","209"
"28547276","28547279","663988"
"28547280","28547283","209"
"28547284","28547287","177456"
"28547288","28547419","209"
"28547420","28547423","504646"
"28547424","28547427","209"
"28547428","28547435","504646"
"28547436","28547471","209"
"28547472","28547475","504646"
"28547476","28547523","209"
"28547524","28547527","269211"
"28547528","28547639","209"
"28547640","28547643","905368"
"28547644","28547663","209"
"28547664","28547667","905310"
"28547668","28547743","209"
"28547744","28547747","905368"
"28547748","28547763","209"
"28547764","28547767","442798"
"28547768","28547771","905310"
"28547772","28547879","209"
"28547880","28547883","663851"
"28547884","28547895","209"
"28547896","28547899","192121"
"28547900","28548003","209"
"28548004","28548007","904282"
"28548008","28548019","209"
"28548020","28548023","904282"
"28548024","28548043","209"
"28548044","28548047","904282"
"28548048","28548083","209"
"28548084","28548087","904282"
"28548088","28548091","663851"
"28548092","28548099","209"
"28548100","28548103","908073"
"28548104","28548203","209"
"28548204","28548207","904302"
"28548208","28548215","904299"
"28548216","28548219","466053"
"28548220","28548440","209"
"28548441","28548442","111734"
"28548443","28548476","209"
"28548477","28548478","104087"
"28548479","28548532","209"
"28548533","28548534","108363"
"28548535","28548564","209"
"28548565","28548566","111801"
"28548567","28548604","209"
"28548605","28548606","111006"
"28548607","28548848","209"
"28548849","28548850","111006"
"28548851","28548863","209"
"28548864","28548867","905310"
"28548868","28548871","510799"
"28548872","28549031","209"
"28549032","28549035","466053"
"28549036","28550155","209"
"28550156","28550167","904282"
"28550168","28550175","209"
"28550176","28550179","904282"
"28550180","28550215","209"
"28550216","28550219","904282"
"28550220","28550283","209"
"28550284","28550287","904282"
"28550288","28550319","209"
"28550320","28550327","663851"
"28550328","28550359","209"
"28550360","28550367","904282"
"28550368","28550371","209"
"28550372","28550375","904282"
"28550376","28550399","209"
"28550400","28550403","905310"
"28550404","28550475","209"
"28550476","28550479","466053"
"28550480","28550487","209"
"28550488","28550491","510799"
"28550492","28550567","209"
"28550568","28550571","905310"
"28550572","28550599","209"
"28550600","28550603","510799"
"28550604","28550627","209"
"28550628","28550631","510799"
"28550632","28550659","209"
"28550660","28550667","450745"
"28550668","28550671","209"
"28550672","28550675","450745"
"28550676","28550711","209"
"28550712","28550715","29727"
"28550716","28550747","209"
"28550748","28550751","450745"
"28550752","28550791","209"
"28550792","28550795","450745"
"28550796","28550815","209"
"28550816","28550819","108359"
"28550820","28550835","209"
"28550836","28550839","450745"
"28550840","28550847","209"
"28550848","28550851","233996"
"28550852","28550855","209"
"28550856","28550859","450745"
"28550860","28550863","209"
"28550864","28550867","450745"
"28550868","28550943","209"
"28550944","28550947","663851"
"28550948","28551055","209"
"28551056","28551059","663851"
"28551060","28551079","209"
"28551080","28551091","904282"
"28551092","28551191","209"
"28551192","28551199","449862"
"28551200","28551203","29727"
"28551204","28551243","209"
"28551244","28551247","663960"
"28551248","28551251","450745"
"28551252","28551255","663960"
"28551256","28551271","209"
"28551272","28551275","108359"
"28551276","28551287","209"
"28551288","28551291","108359"
"28551292","28551295","209"
"28551296","28551303","449862"
"28551304","28551319","209"
"28551320","28551327","458801"
"28551328","28551351","209"
"28551352","28551355","450745"
"28551356","28551359","108359"
"28551360","28551363","29727"
"28551364","28551367","458801"
"28551368","28551375","209"
"28551376","28551379","29727"
"28551380","28551387","233996"
"28551388","28551395","209"
"28551396","28551399","108359"
"28551400","28551407","209"
"28551408","28551411","458801"
"28551412","28551423","209"
"28551424","28551427","663961"
"28551428","28551431","209"
"28551432","28551435","663961"
"28551436","28551439","209"
"28551440","28551443","663990"
"28551444","28551467","209"
"28551468","28551471","663990"
"28551472","28551499","209"
"28551500","28551503","663990"
"28551504","28551551","209"
"28551552","28551559","177456"
"28551560","28551563","209"
"28551564","28551567","177456"
"28551568","28551571","663990"
"28551572","28551615","209"
"28551616","28551619","265282"
"28551620","28551627","209"
"28551628","28551631","663990"
"28551632","28551647","209"
"28551648","28551651","663961"
"28551652","28551655","177456"
"28551656","28551659","663988"
"28551660","28551663","209"
"28551664","28551667","663988"
"28551668","28551679","209"
"28551680","28551711","104486"
